,date,surge,dayofweek,dayofmonth,hourofday,minuteofhour,minuteofday
1576,2016-01-30 00:54:28,1.0,5,30,0,54,54
1577,2016-01-30 00:59:29,1.0,5,30,0,59,59
1578,2016-01-30 01:04:30,1.0,5,30,1,4,64
1579,2016-01-30 01:09:32,1.0,5,30,1,9,69
1580,2016-01-30 01:14:33,1.0,5,30,1,14,74
1581,2016-01-30 01:19:34,1.0,5,30,1,19,79
1582,2016-01-30 01:24:35,1.0,5,30,1,24,84
1583,2016-01-30 01:29:37,1.0,5,30,1,29,89
1584,2016-01-30 01:34:38,1.0,5,30,1,34,94
1585,2016-01-30 01:39:39,1.0,5,30,1,39,99
1586,2016-01-30 01:44:40,1.0,5,30,1,44,104
1587,2016-01-30 01:49:41,1.0,5,30,1,49,109
1588,2016-01-30 01:54:43,1.0,5,30,1,54,114
1589,2016-01-30 01:59:44,1.0,5,30,1,59,119
1590,2016-01-30 02:04:45,1.0,5,30,2,4,124
1591,2016-01-30 02:09:47,1.0,5,30,2,9,129
1592,2016-01-30 02:14:48,1.0,5,30,2,14,134
1593,2016-01-30 02:19:49,1.0,5,30,2,19,139
1594,2016-01-30 02:24:51,1.0,5,30,2,24,144
1595,2016-01-30 02:29:52,1.0,5,30,2,29,149
1596,2016-01-30 02:34:53,1.0,5,30,2,34,154
1597,2016-01-30 02:39:54,1.0,5,30,2,39,159
1598,2016-01-30 02:44:55,1.0,5,30,2,44,164
1599,2016-01-30 02:49:56,1.0,5,30,2,49,169
1600,2016-01-30 02:54:58,1.0,5,30,2,54,174
1601,2016-01-30 02:59:59,1.0,5,30,2,59,179
1602,2016-01-30 03:05:00,1.0,5,30,3,5,185
1603,2016-01-30 03:10:01,1.0,5,30,3,10,190
1604,2016-01-30 03:15:03,1.0,5,30,3,15,195
1605,2016-01-30 03:20:04,1.0,5,30,3,20,200
1606,2016-01-30 03:25:05,1.0,5,30,3,25,205
1607,2016-01-30 03:30:07,1.0,5,30,3,30,210
1608,2016-01-30 03:35:08,1.0,5,30,3,35,215
1609,2016-01-30 03:40:09,1.0,5,30,3,40,220
1610,2016-01-30 03:45:10,1.0,5,30,3,45,225
1611,2016-01-30 03:50:11,1.0,5,30,3,50,230
1612,2016-01-30 03:55:13,1.0,5,30,3,55,235
1613,2016-01-30 04:00:14,1.0,5,30,4,0,240
1614,2016-01-30 04:05:16,1.0,5,30,4,5,245
1615,2016-01-30 04:10:17,1.0,5,30,4,10,250
1616,2016-01-30 04:15:18,1.0,5,30,4,15,255
1617,2016-01-30 04:20:19,1.0,5,30,4,20,260
1618,2016-01-30 04:25:20,1.0,5,30,4,25,265
1619,2016-01-30 04:30:21,1.0,5,30,4,30,270
1620,2016-01-30 04:35:23,1.0,5,30,4,35,275
1621,2016-01-30 04:40:24,1.0,5,30,4,40,280
1622,2016-01-30 04:45:25,1.0,5,30,4,45,285
1623,2016-01-30 04:50:27,1.0,5,30,4,50,290
1624,2016-01-30 04:55:28,1.0,5,30,4,55,295
1625,2016-01-30 05:00:29,1.0,5,30,5,0,300
1626,2016-01-30 05:05:31,1.0,5,30,5,5,305
1627,2016-01-30 05:10:32,1.0,5,30,5,10,310
1628,2016-01-30 05:15:33,1.0,5,30,5,15,315
1629,2016-01-30 05:20:34,1.0,5,30,5,20,320
1630,2016-01-30 05:25:35,1.0,5,30,5,25,325
1631,2016-01-30 05:30:36,1.0,5,30,5,30,330
1632,2016-01-30 05:35:38,1.0,5,30,5,35,335
1633,2016-01-30 05:40:39,1.0,5,30,5,40,340
1634,2016-01-30 05:45:40,1.0,5,30,5,45,345
1635,2016-01-30 05:50:41,1.0,5,30,5,50,350
1636,2016-01-30 05:55:42,1.0,5,30,5,55,355
1637,2016-01-30 06:00:43,1.0,5,30,6,0,360
1638,2016-01-30 06:05:45,1.0,5,30,6,5,365
1639,2016-01-30 06:10:46,1.0,5,30,6,10,370
1640,2016-01-30 06:15:47,1.0,5,30,6,15,375
1641,2016-01-30 06:20:48,1.0,5,30,6,20,380
1642,2016-01-30 06:25:49,1.0,5,30,6,25,385
1643,2016-01-30 06:30:50,1.0,5,30,6,30,390
1644,2016-01-30 06:35:52,1.0,5,30,6,35,395
1645,2016-01-30 06:40:53,1.0,5,30,6,40,400
1646,2016-01-30 06:45:54,1.0,5,30,6,45,405
1647,2016-01-30 06:50:55,1.0,5,30,6,50,410
1648,2016-01-30 06:55:56,1.0,5,30,6,55,415
1649,2016-01-30 07:00:57,1.0,5,30,7,0,420
1650,2016-01-30 07:05:59,1.0,5,30,7,5,425
1651,2016-01-30 07:11:00,1.0,5,30,7,11,431
1652,2016-01-30 07:16:01,1.0,5,30,7,16,436
1653,2016-01-30 07:21:02,1.0,5,30,7,21,441
1654,2016-01-30 07:26:04,1.0,5,30,7,26,446
1655,2016-01-30 07:31:05,1.0,5,30,7,31,451
1656,2016-01-30 07:36:06,1.0,5,30,7,36,456
1657,2016-01-30 07:41:07,1.0,5,30,7,41,461
1658,2016-01-30 07:46:08,1.0,5,30,7,46,466
1659,2016-01-30 07:51:10,1.0,5,30,7,51,471
1660,2016-01-30 07:56:11,1.0,5,30,7,56,476
1661,2016-01-30 08:01:12,1.0,5,30,8,1,481
1662,2016-01-30 08:06:13,1.0,5,30,8,6,486
1663,2016-01-30 08:11:14,1.0,5,30,8,11,491
1664,2016-01-30 08:16:16,1.0,5,30,8,16,496
1665,2016-01-30 08:21:17,1.0,5,30,8,21,501
1666,2016-01-30 08:26:18,1.0,5,30,8,26,506
1667,2016-01-30 08:31:19,1.0,5,30,8,31,511
1668,2016-01-30 08:36:20,1.0,5,30,8,36,516
1669,2016-01-30 08:41:22,1.0,5,30,8,41,521
1670,2016-01-30 08:46:23,1.0,5,30,8,46,526
1671,2016-01-30 08:51:24,1.0,5,30,8,51,531
1672,2016-01-30 08:56:25,1.0,5,30,8,56,536
1673,2016-01-30 09:01:26,1.0,5,30,9,1,541
1674,2016-01-30 09:06:27,1.0,5,30,9,6,546
1675,2016-01-30 09:11:28,1.0,5,30,9,11,551
1676,2016-01-30 09:16:30,1.0,5,30,9,16,556
1677,2016-01-30 09:21:31,1.0,5,30,9,21,561
1678,2016-01-30 09:26:32,1.0,5,30,9,26,566
1679,2016-01-30 09:31:33,1.0,5,30,9,31,571
1680,2016-01-30 09:36:34,1.0,5,30,9,36,576
1681,2016-01-30 09:41:35,1.0,5,30,9,41,581
1682,2016-01-30 09:46:37,1.2,5,30,9,46,586
1683,2016-01-30 09:51:38,1.0,5,30,9,51,591
1684,2016-01-30 09:56:39,1.0,5,30,9,56,596
1685,2016-01-30 10:01:40,1.0,5,30,10,1,601
1686,2016-01-30 10:06:41,1.0,5,30,10,6,606
1687,2016-01-30 10:11:42,1.0,5,30,10,11,611
1688,2016-01-30 10:16:44,1.0,5,30,10,16,616
1689,2016-01-30 10:21:45,1.0,5,30,10,21,621
1690,2016-01-30 10:26:46,1.0,5,30,10,26,626
1691,2016-01-30 10:31:47,1.0,5,30,10,31,631
1692,2016-01-30 10:36:49,1.0,5,30,10,36,636
1693,2016-01-30 10:41:50,1.0,5,30,10,41,641
1694,2016-01-30 10:46:51,1.0,5,30,10,46,646
1695,2016-01-30 10:51:52,1.3,5,30,10,51,651
1696,2016-01-30 10:56:53,1.0,5,30,10,56,656
1697,2016-01-30 11:01:55,1.0,5,30,11,1,661
1698,2016-01-30 11:06:56,1.0,5,30,11,6,666
1699,2016-01-30 11:11:57,1.0,5,30,11,11,671
1700,2016-01-30 11:16:58,1.0,5,30,11,16,676
1701,2016-01-30 11:22:00,1.0,5,30,11,22,682
1702,2016-01-30 11:27:01,1.0,5,30,11,27,687
1703,2016-01-30 11:32:02,1.0,5,30,11,32,692
1704,2016-01-30 11:37:03,1.0,5,30,11,37,697
1705,2016-01-30 11:42:05,1.0,5,30,11,42,702
1706,2016-01-30 11:47:06,1.0,5,30,11,47,707
1707,2016-01-30 11:52:07,1.0,5,30,11,52,712
1708,2016-01-30 11:57:08,1.0,5,30,11,57,717
1709,2016-01-30 12:02:09,1.0,5,30,12,2,722
1710,2016-01-30 12:07:11,1.0,5,30,12,7,727
1711,2016-01-30 12:12:12,1.0,5,30,12,12,732
1712,2016-01-30 12:17:13,1.0,5,30,12,17,737
1713,2016-01-30 12:22:14,1.0,5,30,12,22,742
1714,2016-01-30 12:27:15,1.0,5,30,12,27,747
1715,2016-01-30 12:32:17,1.0,5,30,12,32,752
1716,2016-01-30 12:37:18,1.0,5,30,12,37,757
1717,2016-01-30 12:42:19,1.0,5,30,12,42,762
1718,2016-01-30 12:47:20,1.0,5,30,12,47,767
1719,2016-01-30 12:52:22,1.0,5,30,12,52,772
1720,2016-01-30 12:57:23,1.0,5,30,12,57,777
1721,2016-01-30 13:02:24,1.0,5,30,13,2,782
1722,2016-01-30 13:07:25,1.0,5,30,13,7,787
1723,2016-01-30 13:12:27,1.3,5,30,13,12,792
1724,2016-01-30 13:17:28,1.3,5,30,13,17,797
1725,2016-01-30 13:22:29,1.0,5,30,13,22,802
1726,2016-01-30 13:27:30,1.0,5,30,13,27,807
1727,2016-01-30 13:32:31,1.0,5,30,13,32,812
1728,2016-01-30 13:37:33,1.0,5,30,13,37,817
1729,2016-01-30 13:42:34,1.0,5,30,13,42,822
1730,2016-01-30 13:47:35,1.0,5,30,13,47,827
1731,2016-01-30 13:52:37,1.0,5,30,13,52,832
1732,2016-01-30 13:57:38,1.0,5,30,13,57,837
1733,2016-01-30 14:02:41,1.0,5,30,14,2,842
1734,2016-01-30 14:07:42,1.0,5,30,14,7,847
1735,2016-01-30 14:12:43,1.0,5,30,14,12,852
1736,2016-01-30 14:17:45,1.0,5,30,14,17,857
1737,2016-01-30 14:22:46,1.0,5,30,14,22,862
1738,2016-01-30 14:27:47,1.0,5,30,14,27,867
1739,2016-01-30 14:32:48,1.0,5,30,14,32,872
1740,2016-01-30 14:37:49,1.0,5,30,14,37,877
1741,2016-01-30 14:42:51,1.0,5,30,14,42,882
1742,2016-01-30 14:47:52,1.0,5,30,14,47,887
1743,2016-01-30 14:52:53,1.0,5,30,14,52,892
1744,2016-01-30 14:57:54,1.0,5,30,14,57,897
1745,2016-01-30 15:02:56,1.0,5,30,15,2,902
1746,2016-01-30 15:07:57,1.0,5,30,15,7,907
1747,2016-01-30 15:12:58,1.0,5,30,15,12,912
1748,2016-01-30 15:18:00,1.0,5,30,15,18,918
1749,2016-01-30 15:23:01,1.0,5,30,15,23,923
1750,2016-01-30 15:28:02,1.0,5,30,15,28,928
1751,2016-01-30 15:33:03,1.0,5,30,15,33,933
1752,2016-01-30 15:38:05,1.0,5,30,15,38,938
1753,2016-01-30 15:43:06,1.0,5,30,15,43,943
1754,2016-01-30 15:48:07,1.0,5,30,15,48,948
1755,2016-01-30 15:53:08,1.0,5,30,15,53,953
1756,2016-01-30 15:58:09,1.0,5,30,15,58,958
1757,2016-01-30 16:03:11,1.0,5,30,16,3,963
1758,2016-01-30 16:08:12,1.0,5,30,16,8,968
1759,2016-01-30 16:13:13,1.0,5,30,16,13,973
1760,2016-01-30 16:18:14,1.2,5,30,16,18,978
1761,2016-01-30 16:23:16,1.0,5,30,16,23,983
1762,2016-01-30 16:28:17,1.0,5,30,16,28,988
1763,2016-01-30 16:33:18,1.2,5,30,16,33,993
1764,2016-01-30 16:38:20,1.2,5,30,16,38,998
1765,2016-01-30 16:43:21,1.2,5,30,16,43,1003
1766,2016-01-30 16:48:22,1.0,5,30,16,48,1008
1767,2016-01-30 16:53:23,1.0,5,30,16,53,1013
1768,2016-01-30 16:58:25,1.6,5,30,16,58,1018
1769,2016-01-30 17:03:26,1.9,5,30,17,3,1023
1770,2016-01-30 17:08:27,1.0,5,30,17,8,1028
1771,2016-01-30 17:13:28,1.0,5,30,17,13,1033
1772,2016-01-30 17:18:30,1.6,5,30,17,18,1038
1773,2016-01-30 17:23:31,1.8,5,30,17,23,1043
1774,2016-01-30 17:28:32,1.5,5,30,17,28,1048
1775,2016-01-30 17:33:33,1.0,5,30,17,33,1053
1776,2016-01-30 17:38:35,1.0,5,30,17,38,1058
1777,2016-01-30 17:43:36,1.3,5,30,17,43,1063
1778,2016-01-30 17:48:37,1.6,5,30,17,48,1068
1779,2016-01-30 17:53:38,1.2,5,30,17,53,1073
1780,2016-01-30 17:58:39,1.0,5,30,17,58,1078
1781,2016-01-30 18:03:41,1.0,5,30,18,3,1083
1782,2016-01-30 18:08:42,1.4,5,30,18,8,1088
1783,2016-01-30 18:13:43,1.8,5,30,18,13,1093
1784,2016-01-30 18:18:44,1.2,5,30,18,18,1098
1785,2016-01-30 18:23:46,1.0,5,30,18,23,1103
1786,2016-01-30 18:28:47,1.0,5,30,18,28,1108
1787,2016-01-30 18:33:48,1.9,5,30,18,33,1113
1788,2016-01-30 18:38:50,1.3,5,30,18,38,1118
1789,2016-01-30 18:43:51,1.0,5,30,18,43,1123
1790,2016-01-30 18:48:52,1.0,5,30,18,48,1128
1791,2016-01-30 18:53:53,1.8,5,30,18,53,1133
1792,2016-01-30 18:58:55,2.0,5,30,18,58,1138
1793,2016-01-30 19:03:56,1.0,5,30,19,3,1143
1794,2016-01-30 19:08:57,1.0,5,30,19,8,1148
1795,2016-01-30 19:13:58,1.4,5,30,19,13,1153
1796,2016-01-30 19:19:00,1.8,5,30,19,19,1159
1797,2016-01-30 19:24:01,1.4,5,30,19,24,1164
1798,2016-01-30 19:29:02,1.0,5,30,19,29,1169
1799,2016-01-30 19:34:04,1.0,5,30,19,34,1174
1800,2016-01-30 19:39:05,1.0,5,30,19,39,1179
1801,2016-01-30 19:44:06,1.0,5,30,19,44,1184
1802,2016-01-30 19:49:07,1.4,5,30,19,49,1189
1803,2016-01-30 19:54:08,1.3,5,30,19,54,1194
1804,2016-01-30 19:59:10,1.0,5,30,19,59,1199
1805,2016-01-30 20:04:11,1.0,5,30,20,4,1204
1806,2016-01-30 20:09:12,1.0,5,30,20,9,1209
1807,2016-01-30 20:14:14,1.0,5,30,20,14,1214
1808,2016-01-30 20:19:15,1.0,5,30,20,19,1219
1809,2016-01-30 20:24:17,1.0,5,30,20,24,1224
1810,2016-01-30 20:29:18,1.0,5,30,20,29,1229
1811,2016-01-30 20:34:20,1.0,5,30,20,34,1234
1812,2016-01-30 20:39:21,1.0,5,30,20,39,1239
1813,2016-01-30 20:44:23,1.0,5,30,20,44,1244
1814,2016-01-30 20:49:24,1.0,5,30,20,49,1249
1815,2016-01-30 20:54:25,1.0,5,30,20,54,1254
1816,2016-01-30 20:59:27,1.0,5,30,20,59,1259
1817,2016-01-30 21:04:28,1.0,5,30,21,4,1264
1818,2016-01-30 21:09:30,1.0,5,30,21,9,1269
1819,2016-01-30 21:14:31,1.0,5,30,21,14,1274
1820,2016-01-30 21:19:33,1.0,5,30,21,19,1279
1821,2016-01-30 21:24:34,1.0,5,30,21,24,1284
1822,2016-01-30 21:29:35,1.0,5,30,21,29,1289
1823,2016-01-30 21:34:36,1.0,5,30,21,34,1294
1824,2016-01-30 21:39:38,1.0,5,30,21,39,1299
1825,2016-01-30 21:44:39,1.0,5,30,21,44,1304
1826,2016-01-30 21:49:40,1.0,5,30,21,49,1309
1827,2016-01-30 21:54:42,1.0,5,30,21,54,1314
1828,2016-01-30 21:59:43,1.0,5,30,21,59,1319
1829,2016-01-30 22:04:44,1.0,5,30,22,4,1324
1830,2016-01-30 22:09:46,1.0,5,30,22,9,1329
1831,2016-01-30 22:14:47,1.0,5,30,22,14,1334
1832,2016-01-30 22:19:48,1.0,5,30,22,19,1339
1833,2016-01-30 22:24:50,1.0,5,30,22,24,1344
1834,2016-01-30 22:29:51,1.0,5,30,22,29,1349
1835,2016-01-30 22:34:52,1.0,5,30,22,34,1354
1836,2016-01-30 22:39:53,1.0,5,30,22,39,1359
1837,2016-01-30 22:44:55,1.0,5,30,22,44,1364
1838,2016-01-30 22:49:56,1.0,5,30,22,49,1369
1839,2016-01-30 22:54:57,1.0,5,30,22,54,1374
1840,2016-01-30 22:59:58,1.0,5,30,22,59,1379
1841,2016-01-30 23:05:00,1.0,5,30,23,5,1385
1842,2016-01-30 23:10:01,1.0,5,30,23,10,1390
1843,2016-01-30 23:15:02,1.0,5,30,23,15,1395
1844,2016-01-30 23:20:04,1.0,5,30,23,20,1400
1845,2016-01-30 23:25:05,1.2,5,30,23,25,1405
1846,2016-01-30 23:30:06,1.0,5,30,23,30,1410
1847,2016-01-30 23:35:08,1.0,5,30,23,35,1415
1848,2016-01-30 23:40:09,1.5,5,30,23,40,1420
1849,2016-01-30 23:45:10,1.4,5,30,23,45,1425
1850,2016-01-30 23:50:12,1.0,5,30,23,50,1430
1851,2016-01-30 23:55:13,1.0,5,30,23,55,1435
1852,2016-01-31 00:00:14,1.2,6,31,0,0,0
1853,2016-01-31 00:05:15,1.2,6,31,0,5,5
1854,2016-01-31 00:10:17,1.0,6,31,0,10,10
1855,2016-01-31 00:15:18,1.0,6,31,0,15,15
1856,2016-01-31 00:20:19,1.0,6,31,0,20,20
1857,2016-01-31 00:25:20,1.0,6,31,0,25,25
1858,2016-01-31 00:30:21,1.2,6,31,0,30,30
1859,2016-01-31 00:35:23,1.2,6,31,0,35,35
1860,2016-01-31 00:40:24,1.0,6,31,0,40,40
1861,2016-01-31 00:45:25,1.0,6,31,0,45,45
1862,2016-01-31 00:50:27,1.0,6,31,0,50,50
1863,2016-01-31 00:55:28,1.0,6,31,0,55,55
1864,2016-01-31 01:00:30,1.0,6,31,1,0,60
1865,2016-01-31 01:05:31,1.0,6,31,1,5,65
1866,2016-01-31 01:10:33,1.0,6,31,1,10,70
1867,2016-01-31 01:15:34,1.0,6,31,1,15,75
1868,2016-01-31 01:20:35,1.0,6,31,1,20,80
1869,2016-01-31 01:25:36,1.0,6,31,1,25,85
1870,2016-01-31 01:30:38,1.0,6,31,1,30,90
1871,2016-01-31 01:35:39,1.0,6,31,1,35,95
1872,2016-01-31 01:40:40,1.0,6,31,1,40,100
1873,2016-01-31 01:45:41,1.0,6,31,1,45,105
1874,2016-01-31 01:50:43,1.0,6,31,1,50,110
1875,2016-01-31 01:55:44,1.0,6,31,1,55,115
1876,2016-01-31 02:00:45,1.0,6,31,2,0,120
1877,2016-01-31 02:05:47,1.0,6,31,2,5,125
1878,2016-01-31 02:10:48,1.0,6,31,2,10,130
1879,2016-01-31 02:15:49,1.0,6,31,2,15,135
1880,2016-01-31 02:20:51,1.0,6,31,2,20,140
1881,2016-01-31 02:25:52,1.0,6,31,2,25,145
1882,2016-01-31 02:30:53,1.0,6,31,2,30,150
1883,2016-01-31 02:35:54,1.0,6,31,2,35,155
1884,2016-01-31 02:40:56,1.0,6,31,2,40,160
1885,2016-01-31 02:45:57,1.0,6,31,2,45,165
1886,2016-01-31 02:50:58,1.0,6,31,2,50,170
1887,2016-01-31 02:55:59,1.0,6,31,2,55,175
1888,2016-01-31 03:01:00,1.0,6,31,3,1,181
1889,2016-01-31 03:06:02,1.0,6,31,3,6,186
1890,2016-01-31 03:11:03,1.0,6,31,3,11,191
1891,2016-01-31 03:16:04,1.0,6,31,3,16,196
1892,2016-01-31 03:21:06,1.0,6,31,3,21,201
1893,2016-01-31 03:26:07,1.0,6,31,3,26,206
1894,2016-01-31 03:31:08,1.0,6,31,3,31,211
1895,2016-01-31 03:36:09,1.0,6,31,3,36,216
1896,2016-01-31 03:41:10,1.0,6,31,3,41,221
1897,2016-01-31 03:46:12,1.0,6,31,3,46,226
1898,2016-01-31 03:51:13,1.0,6,31,3,51,231
1899,2016-01-31 03:56:14,1.0,6,31,3,56,236
1900,2016-01-31 04:01:15,1.0,6,31,4,1,241
1901,2016-01-31 04:06:17,1.4,6,31,4,6,246
1902,2016-01-31 04:11:18,1.2,6,31,4,11,251
1903,2016-01-31 04:16:19,1.0,6,31,4,16,256
1904,2016-01-31 04:21:20,1.0,6,31,4,21,261
1905,2016-01-31 04:26:22,1.5,6,31,4,26,266
1906,2016-01-31 04:31:23,1.2,6,31,4,31,271
1907,2016-01-31 04:36:24,1.0,6,31,4,36,276
1908,2016-01-31 04:41:25,1.0,6,31,4,41,281
1909,2016-01-31 04:46:26,1.0,6,31,4,46,286
1910,2016-01-31 04:51:28,1.0,6,31,4,51,291
1911,2016-01-31 04:56:29,1.0,6,31,4,56,296
1912,2016-01-31 05:01:30,1.0,6,31,5,1,301
1913,2016-01-31 05:06:31,1.0,6,31,5,6,306
1914,2016-01-31 05:11:33,1.0,6,31,5,11,311
1915,2016-01-31 05:16:34,1.0,6,31,5,16,316
1916,2016-01-31 05:21:35,1.0,6,31,5,21,321
1917,2016-01-31 05:26:36,1.0,6,31,5,26,326
1918,2016-01-31 05:31:37,1.0,6,31,5,31,331
1919,2016-01-31 05:36:39,1.0,6,31,5,36,336
1920,2016-01-31 05:41:40,1.0,6,31,5,41,341
1921,2016-01-31 05:46:41,1.0,6,31,5,46,346
1922,2016-01-31 05:51:42,1.0,6,31,5,51,351
1923,2016-01-31 05:56:43,1.0,6,31,5,56,356
1924,2016-01-31 06:01:44,1.0,6,31,6,1,361
1925,2016-01-31 06:06:46,1.0,6,31,6,6,366
1926,2016-01-31 06:11:47,1.0,6,31,6,11,371
1927,2016-01-31 06:16:48,1.0,6,31,6,16,376
1928,2016-01-31 06:21:49,1.0,6,31,6,21,381
1929,2016-01-31 06:26:50,1.0,6,31,6,26,386
1930,2016-01-31 06:31:51,1.0,6,31,6,31,391
1931,2016-01-31 06:36:53,1.0,6,31,6,36,396
1932,2016-01-31 06:41:54,1.0,6,31,6,41,401
1933,2016-01-31 06:46:55,1.0,6,31,6,46,406
1934,2016-01-31 06:51:56,1.0,6,31,6,51,411
1935,2016-01-31 06:56:57,1.0,6,31,6,56,416
1936,2016-01-31 07:01:58,1.0,6,31,7,1,421
1937,2016-01-31 07:07:00,1.0,6,31,7,7,427
1938,2016-01-31 07:12:01,1.0,6,31,7,12,432
1939,2016-01-31 07:17:02,1.0,6,31,7,17,437
1940,2016-01-31 07:22:04,1.0,6,31,7,22,442
1941,2016-01-31 07:27:05,1.0,6,31,7,27,447
1942,2016-01-31 07:32:06,1.0,6,31,7,32,452
1943,2016-01-31 07:37:07,1.0,6,31,7,37,457
1944,2016-01-31 07:42:09,1.0,6,31,7,42,462
1945,2016-01-31 07:47:10,1.0,6,31,7,47,467
1946,2016-01-31 07:52:11,1.0,6,31,7,52,472
1947,2016-01-31 07:57:12,1.0,6,31,7,57,477
1948,2016-01-31 08:02:13,1.0,6,31,8,2,482
1949,2016-01-31 08:07:14,1.0,6,31,8,7,487
1950,2016-01-31 08:12:16,1.0,6,31,8,12,492
1951,2016-01-31 08:17:17,1.0,6,31,8,17,497
1952,2016-01-31 08:22:18,1.0,6,31,8,22,502
1953,2016-01-31 08:27:19,1.0,6,31,8,27,507
1954,2016-01-31 08:32:20,1.0,6,31,8,32,512
1955,2016-01-31 08:37:21,1.0,6,31,8,37,517
1956,2016-01-31 08:42:22,1.0,6,31,8,42,522
1957,2016-01-31 08:47:24,1.0,6,31,8,47,527
1958,2016-01-31 08:52:25,1.0,6,31,8,52,532
1959,2016-01-31 08:57:26,1.0,6,31,8,57,537
1960,2016-01-31 09:02:27,1.0,6,31,9,2,542
1961,2016-01-31 09:07:28,1.0,6,31,9,7,547
1962,2016-01-31 09:12:30,1.0,6,31,9,12,552
1963,2016-01-31 09:17:31,1.0,6,31,9,17,557
1964,2016-01-31 09:22:32,1.0,6,31,9,22,562
1965,2016-01-31 09:27:33,1.0,6,31,9,27,567
1966,2016-01-31 09:32:34,1.0,6,31,9,32,572
1967,2016-01-31 09:37:35,1.0,6,31,9,37,577
1968,2016-01-31 09:42:36,1.0,6,31,9,42,582
1969,2016-01-31 09:47:38,1.0,6,31,9,47,587
1970,2016-01-31 09:52:39,1.0,6,31,9,52,592
1971,2016-01-31 09:57:40,1.0,6,31,9,57,597
1972,2016-01-31 10:02:41,1.0,6,31,10,2,602
1973,2016-01-31 10:07:43,1.0,6,31,10,7,607
1974,2016-01-31 10:12:44,1.0,6,31,10,12,612
1975,2016-01-31 10:17:45,1.0,6,31,10,17,617
1976,2016-01-31 10:22:46,1.0,6,31,10,22,622
1977,2016-01-31 10:27:48,1.0,6,31,10,27,627
1978,2016-01-31 10:32:49,1.0,6,31,10,32,632
1979,2016-01-31 10:37:50,1.0,6,31,10,37,637
1980,2016-01-31 10:42:52,1.0,6,31,10,42,642
1981,2016-01-31 10:47:53,1.2,6,31,10,47,647
1982,2016-01-31 10:52:54,1.0,6,31,10,52,652
1983,2016-01-31 10:57:55,1.0,6,31,10,57,657
1984,2016-01-31 11:02:56,1.0,6,31,11,2,662
1985,2016-01-31 11:07:57,1.0,6,31,11,7,667
1986,2016-01-31 11:12:59,1.0,6,31,11,12,672
1987,2016-01-31 11:18:00,1.0,6,31,11,18,678
1988,2016-01-31 11:23:01,1.0,6,31,11,23,683
1989,2016-01-31 11:28:02,1.0,6,31,11,28,688
1990,2016-01-31 11:33:04,1.0,6,31,11,33,693
1991,2016-01-31 11:38:05,1.0,6,31,11,38,698
1992,2016-01-31 11:43:07,1.0,6,31,11,43,703
1993,2016-01-31 11:48:09,1.0,6,31,11,48,708
1994,2016-01-31 11:53:10,1.0,6,31,11,53,713
1995,2016-01-31 11:58:11,1.0,6,31,11,58,718
1996,2016-01-31 12:03:12,1.0,6,31,12,3,723
1997,2016-01-31 12:08:14,1.0,6,31,12,8,728
1998,2016-01-31 12:13:15,1.0,6,31,12,13,733
1999,2016-01-31 12:18:16,1.0,6,31,12,18,738
2000,2016-01-31 12:23:17,1.0,6,31,12,23,743
2001,2016-01-31 12:28:19,1.0,6,31,12,28,748
2002,2016-01-31 12:33:20,1.0,6,31,12,33,753
2003,2016-01-31 12:38:21,1.0,6,31,12,38,758
2004,2016-01-31 12:43:22,1.0,6,31,12,43,763
2005,2016-01-31 12:48:23,1.0,6,31,12,48,768
2006,2016-01-31 12:53:24,1.0,6,31,12,53,773
2007,2016-01-31 12:58:26,1.0,6,31,12,58,778
